Agglomeration,Type_Habitat,Envergure,Montant_2001,Montant_2002,Montant_2003,Montant_2004,Montant_2005,Montant_2006,Montant_2007,Montant_2008,Montant_2009,Montant_2010,Montant_2011,Montant_2012,Montant_2013,Montant_2014,Montant_2015,Montant_2016,Montant_2017,Montant_2018,Montant_2019,Montant_2020,Montant_2021,Montant_2022,Indice_2001,Indice_2002,Indice_2003,Indice_2004,Indice_2005,Indice_2006,Indice_2007,Indice_2008,Indice_2009,Indice_2010,Indice_2011,Indice_2012,Indice_2013,Indice_2014,Indice_2015,Indice_2016,Indice_2017,Indice_2018,Indice_2019,Indice_2020,Indice_2021,Indice_2022
Tan Tan,Maison sur lot économique,GT,,1.32,1.344,1.326,1.294,1.283,1.296,1.308,1.326,1.345,1.353,1.373,1.394,1.404,1.411,1.431,1.46,1.494,1.513,1.553,1.543,1.554,1.588,,100.0,101.8,100.4,98.1,97.2,98.2,99.1,100.5,101.9,102.5,104.0,105.6,106.3,106.9,108.4,110.6,113.2,114.6,117.7,116.9
Assa,Villa,PT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assa,Villa,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assa,Villa,GT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assa,Appartement standing,PT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assa,Appartement standing,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assa,Appartement standing,GT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assa,Appartement économique,PT,,397.0,403.0,411.0,422.0,430.0,437.0,433.0,442.0,453.0,462.0,460.0,464.0,473.0,485.0,491.0,510.0,527.0,552.0,565.0,561.0,579.0,610.0,,100.0,101.6,103.6,106.2,108.3,110.1,108.9,111.4,114.0,116.3,115.9,116.8,119.1,122.0,123.6,128.4,132.7,139.1,142.3,141.3
Assa,Appartement économique,MT,,613.0,609.0,614.0,623.0,634.0,639.0,634.0,639.0,648.0,662.0,668.0,675.0,679.0,685.0,693.0,712.0,730.0,757.0,770.0,749.0,760.0,804.0,,100.0,99.4,100.2,101.5,103.3,104.3,103.4,104.2,105.7,107.9,108.9,110.1,110.7,111.8,112.9,116.2,119.1,123.4,125.6,122.1
Assa,Appartement économique,GT,,716.0,703.0,716.0,723.0,730.0,738.0,728.0,745.0,759.0,778.0,788.0,800.0,811.0,821.0,829.0,853.0,877.0,900.0,925.0,930.0,950.0,975.0,,100.0,98.2,100.0,101.0,102.0,103.0,101.6,104.1,106.0,108.6,110.1,111.8,113.3,114.7,115.8,119.1,122.5,125.7,129.2,129.9
Assa,Maison sur lot économique,PT,,402.0,408.0,404.0,405.0,410.0,402.0,396.0,400.0,410.0,422.0,428.0,437.0,443.0,448.0,461.0,493.0,525.0,560.0,590.0,576.0,584.0,598.0,,100.0,101.3,100.4,100.6,102.0,100.0,98.5,99.5,101.9,104.9,106.3,108.7,110.1,111.4,114.6,122.6,130.5,139.2,146.7,143.2
Assa,Maison sur lot économique,MT,,622.0,638.0,625.0,611.0,604.0,609.0,622.0,629.0,641.0,654.0,644.0,644.0,658.0,666.0,682.0,703.0,723.0,750.0,765.0,772.0,781.0,801.0,,100.0,102.4,100.3,98.1,97.0,97.8,99.9,101.0,103.0,105.1,103.4,103.4,105.7,107.0,109.6,113.0,116.1,120.5,122.9,124.0
Assa,Maison sur lot économique,GT,,708.0,721.0,711.0,695.0,689.0,696.0,702.0,712.0,722.0,726.0,737.0,748.0,753.0,757.0,768.0,792.0,813.0,845.0,860.0,859.0,870.0,900.0,,100.0,101.8,100.4,98.1,97.2,98.2,99.1,100.5,101.9,102.5,104.0,105.6,106.3,106.9,108.4,111.7,114.7,119.3,121.4,121.3
Sidi Ifni,Villa,PT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Ifni,Villa,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Ifni,Villa,GT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Ifni,Appartement standing,PT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Ifni,Appartement standing,MT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Ifni,Appartement standing,GT,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sidi Ifni,Appartement économique,PT,,747.0,759.0,774.0,794.0,809.0,823.0,814.0,833.0,852.0,869.0,866.0,873.0,890.0,912.0,923.0,940.0,963.0,988.0,1.015,989.0,1.015,1.055,,100.0,101.6,103.6,106.2,108.3,110.1,108.9,111.4,114.0,116.3,115.9,116.8,119.1,122.0,123.6,125.8,128.9,132.3,135.8,132.4
Sidi Ifni,Appartement économique,MT,,1.123,1.116,1.125,1.14,1.16,1.171,1.161,1.171,1.187,1.212,1.223,1.236,1.244,1.255,1.268,1.281,1.296,1.304,1.322,1.284,1.304,1.352,,100.0,99.4,100.2,101.5,103.3,104.3,103.4,104.2,105.7,107.9,108.9,110.1,110.7,111.8,112.9,114.1,115.4,116.1,117.7,114.3
Sidi Ifni,Appartement économique,GT,,1.416,1.39,1.365,1.365,1.365,1.365,1.347,1.38,1.405,1.439,1.444,1.467,1.472,1.49,1.504,1.522,1.536,1.549,1.57,1.491,1.509,1.591,,100.0,98.2,96.4,96.4,96.4,96.4,95.1,97.4,99.2,101.7,102.0,103.6,104.0,105.3,106.2,107.5,108.5,109.4,110.9,105.3
Sidi Ifni,Maison sur lot économique,PT,,812.0,822.0,815.0,817.0,828.0,812.0,800.0,808.0,827.0,851.0,863.0,883.0,894.0,904.0,930.0,956.0,972.0,989.0,1.011,1.002,1.013,1.058,,100.0,101.3,100.4,100.6,102.0,100.0,98.5,99.5,101.9,104.9,106.3,108.7,110.1,111.4,114.6,117.8,119.7,121.9,124.6,123.5
Sidi Ifni,Maison sur lot économique,MT,,1.06,1.086,1.064,1.04,1.029,1.037,1.059,1.071,1.092,1.114,1.096,1.096,1.12,1.135,1.162,1.177,1.191,1.203,1.215,1.184,1.194,1.24,,100.0,102.4,100.3,98.1,97.0,97.8,99.9,101.0,103.0,105.1,103.4,103.4,105.7,107.0,109.6,111.0,112.4,113.5,114.6,111.7
Sidi Ifni,Maison sur lot économique,GT,,1.204,1.226,1.21,1.181,1.171,1.182,1.193,1.21,1.227,1.235,1.252,1.272,1.281,1.287,1.306,1.331,1.359,1.385,1.406,1.393,1.443,1.495,,100.0,101.8,100.4,98.1,97.2,98.2,99.1,100.5,101.9,102.5,104.0,105.6,106.3,106.9,108.4,110.5,112.8,115.0,116.7,115.7
